PID,x,y
3927,-37.008167,-5.757541
3928,-8.174758,45.403294
3929,-10.062262,48.26062
3930,-0.018962797,33.1813
3931,62.801373,-17.759714
3932,-27.33112,-11.965778
3933,43.587658,10.925029
3934,-78.921776,-4.758736
3935,21.872858,35.466053
3936,11.3371105,-20.872372
3937,-38.858967,-2.5185964
3938,40.423935,10.635116
3939,69.19813,-12.805657
3940,46.08139,-10.61421
3941,37.087563,-19.854116
3942,0.32255277,34.430115
3943,-17.315765,-4.7408714
3944,-17.299316,6.7019067
3945,-57.99025,0.84809184
3946,-15.202546,3.8762531
3947,30.224232,-11.431996
3948,37.013996,-20.188879
3949,49.840775,16.214949
3950,-8.160801,23.435493
3951,23.426353,-15.660856
3952,-7.7046633,-3.2213328
3953,-8.574895,23.192656
3954,45.671005,-10.364644
3955,62.841797,-16.12274
3956,-38.449467,-13.40654
3957,-6.210949,24.090084
3958,-68.90626,-1.9232023
3959,53.512207,-25.036596
3960,-21.895311,-9.780647
3961,-97.87048,-12.837939
3962,59.19161,-26.543705
3963,63.001568,-17.803373
3964,-26.938446,-4.2361856
3965,-20.026705,-16.792858
3966,-62.95293,-3.9291234
3967,-93.573395,-9.229185
3968,-31.743822,0.44432238
3969,-37.10605,-5.988634
3970,-41.975246,-5.5756097
3971,-0.5581261,-8.282753
3972,-12.303483,22.829369
3973,37.073166,-19.876293
3974,9.974229,-14.758815
3975,-77.91338,-4.525487
3976,44.07123,11.799224
3977,-21.437498,-4.4817047
3978,27.59011,-26.233828
3979,-74.945114,-2.1938727
3980,-3.751134,17.968271
3981,-4.6854944,25.117508
3982,26.323439,-26.500378
3983,-19.291471,9.0653515
3984,-0.74531317,33.27596
3985,-89.022606,-6.6384244
3986,-52.2543,-4.7731633
3987,0.42436332,31.436222
3988,-7.08236,23.657915
3989,-4.9639378,34.79296
3990,37.048267,-20.277433
3991,-52.26923,-2.6645575
3992,-67.917885,-0.92779315
3993,-97.71879,-10.529598
3994,-87.73797,-6.138069
3995,-94.33618,-6.1550975
3996,24.652763,-2.3333707
3997,-51.417088,-5.556287
3998,71.38271,-12.04618
3999,-73.70419,-4.5191364
4000,-78.92744,-9.618592
4001,61.33647,-16.950483
4002,-5.280366,32.96063
4003,-67.358696,0.21830724
4004,-31.513697,-1.1563836
4005,-76.042274,-2.879591
4006,-5.026518,33.893818
4007,37.30491,-20.312553
4008,37.18994,-20.306267
4009,32.20964,-18.250278
4010,-19.978565,8.97276
4011,-41.88917,-4.2907243
4012,28.47345,-9.66221
4013,-12.693208,12.366242
4014,-90.51494,-7.303915
4015,-7.276438,24.291796
4016,-16.334148,43.559933
4017,-78.022514,-4.516129
4018,-4.206581,17.164959
4019,56.04103,-14.7220955
4020,-18.926304,-16.66043
4021,10.106331,-3.8506312
4022,-46.186398,-9.73349
4023,12.147161,21.985323
4024,-77.64693,-10.3353405
4025,-32.952385,-4.128009
4026,-30.31271,-16.561634
4027,-50.61983,-0.61343473
4028,-8.347427,45.573925
4029,31.36134,-12.027912
4030,-16.039621,43.112144
4031,-6.4187098,19.604893
4032,-58.303318,-0.10170193
4033,22.72332,-2.0455837
4034,26.343252,-1.9124767
4035,-52.627583,-6.9645042
4036,-27.433258,-0.5976246
4037,-86.23595,-5.7515845
4038,-7.004361,45.99338
4039,30.659956,-19.63794
4040,-18.903063,-16.585165
4041,-99.35292,-12.468102
4042,28.714645,-10.571603
4043,-44.170273,1.222088
4044,-3.9145935,17.603106
4045,-29.523384,-15.967613
4046,0.18978316,29.73305
4047,24.365805,-3.4107177
4048,27.882715,-8.780934
4049,-4.294654,17.408854
4050,-0.32431006,30.214306
4051,11.387825,-13.343799
4052,58.391323,-24.628086
4053,-18.353966,8.040937
4054,63.57454,-13.401372
4055,-27.105976,-4.4331512
4056,-32.801514,-8.281912
4057,29.577936,-10.605086
4058,30.010576,-10.70801
4059,-23.820948,-3.869689
4060,-0.079948336,-15.013732
4061,-55.694946,-8.207918
4062,-10.061406,48.615406
4063,-34.61179,-0.62006944
4064,-1.1192513,34.47407
4065,-43.33637,-3.7513373
4066,-4.3900213,16.935205
4067,-4.2280054,16.9526
4068,-4.4512434,-22.243856
4069,-4.543515,-21.648813
4070,-35.176525,0.99710023
4071,61.99888,-17.482817
4072,-56.08587,-7.9172964
4073,-18.5197,-16.577961
4074,22.185434,-3.4339774
4075,-34.66011,-4.514618
4076,21.521437,-3.5118647
4077,-23.498154,-5.3052387
4078,-15.038825,-1.4549434
4079,14.766614,-12.808458
4080,43.303303,9.920015
4081,-18.900505,-15.863692
4082,1.9954507,-11.937353
4083,31.912277,-12.692123
4084,-12.354729,-13.135497
4085,-71.8279,0.8189489
4086,-41.94499,-6.6038256
4087,-57.550293,-6.3369083
4088,-61.897125,-11.820925
4089,-82.84534,-6.7598886
4090,45.870594,-14.161214
4091,-19.697725,-16.124811
4092,11.089665,-13.394005
4093,-20.781462,-10.942257
4094,-0.28376567,33.35853
4095,29.691994,-10.5113
4096,-61.817974,-3.5717187
4097,-75.47523,-1.3821131
4098,70.993904,-12.733864
4099,-69.243614,-9.212624
4100,14.973245,-3.5921245
4101,-0.8089654,26.59976
4102,-9.694986,22.761087
4103,-17.699854,-13.534178
4104,67.02763,-15.360717
4105,24.810572,-5.9381595
4106,31.501457,-13.385806
4107,28.766882,-9.361273
4108,-64.07378,-3.4120605
4109,-13.554926,2.7529147
4110,27.064747,-8.943134
4111,-51.025394,-1.5793288
4112,-31.948797,0.75050664
4113,10.477561,-13.585448
4114,10.727562,-13.323969
4115,-79.80491,-0.018037073
4116,37.03549,-19.853745
4117,-31.9598,0.5453375
4118,-87.832726,-5.8186355
4119,-66.649345,-6.226449
4120,28.344854,-12.2072735
4121,-22.35213,-4.1498585
4122,-75.98616,-3.749789
4123,69.09776,-10.6737
4124,-53.159126,-5.1782904
4125,49.941406,-11.432498
4126,27.88121,-18.124544
4127,-61.757156,-2.4643457
4128,-29.615465,-14.852897
4129,35.54154,-23.365658
4130,-68.048676,-0.9548341
4131,-25.262806,-1.7592746
4132,-40.179115,-6.4395666
4133,3.6707253,-18.542273
4134,42.453037,-22.443233
4135,-31.02821,-0.22587042
4136,-13.790446,-3.0596159
4137,-33.95311,-8.690308
4138,-101.44938,-13.063347
4139,-14.186911,14.377191
4140,-3.5637143,-20.922018
4141,59.610416,-25.997255
4142,67.82451,-14.430984
4143,-73.69363,-5.954904
4144,-84.97702,-1.9533656
4145,-7.82354,-12.101875
4146,-52.36606,-0.4408814
4147,65.7512,-13.288568
4148,-65.181984,-3.0775614
4149,27.235565,-12.119958
4150,-39.175976,-9.6357355
4151,29.250893,-14.148008
4152,2.934728,-23.49702
4153,25.092604,-6.5017085
4154,-16.369957,42.840374
4155,-65.00439,-3.4496386
4156,-50.155437,-2.41237
4157,-48.197395,-9.227614
4158,24.882328,-6.553263
4159,1.596962,25.619556
4160,1.543213,28.70031
4161,42.781418,-21.956844
4162,-63.088863,-10.396549
4163,-18.96235,-16.323324
4164,-5.336625,14.864487
4165,-29.919626,-14.377729
4166,-1.3333292,-16.293135
4167,-7.5677466,24.105272
4168,53.528114,-25.465927
4169,-57.93981,-0.13055557
4170,-65.03863,0.43357226
4171,-84.52346,-3.2172039
4172,-47.604195,3.1870425
4173,-60.170975,-0.06994833
4174,-17.241156,47.14338
4175,-73.48925,-1.9614336
4176,60.538395,-17.682804
4177,-4.3992896,16.500708
4178,-32.598705,2.864865
4179,-96.85992,-10.235045
4180,-5.820751,31.700722
4181,-16.877956,44.825336
4182,25.632837,-11.154797
4183,-98.72498,-11.274106
4184,-82.314514,-3.575623
4185,-13.367033,7.3134103
4186,-36.145355,-1.9386865
4187,-48.727737,-6.530131
4188,46.91375,-12.405974
4189,62.57284,-17.358677
4190,-16.61923,44.812645
4191,-22.941977,-4.0580993
4192,-72.063805,-2.085954
4193,-0.360778,29.043724
4194,15.562047,1.4798385
4195,-17.535736,18.951878
4196,-18.172224,-1.6365685
4197,-17.929625,2.9896114
4198,-21.682415,-5.64657
4199,-47.85317,-1.1732717
4200,-4.356915,16.12578
4201,-5.121897,27.730082
4202,-13.7998495,21.57308
4203,38.31967,-1.7675638
4204,-35.1786,-13.673796
4205,-69.084625,-0.48917776
4206,-63.70161,-1.6182108
4207,-13.606324,7.5226803
4208,-15.709989,-1.6615179
4209,46.820026,-10.577391
4210,35.72667,-23.393654
4211,-16.29028,5.5714855
4212,-72.8136,0.2086198
4213,15.198219,1.8097113
4214,-33.6951,0.7871183
4215,-47.326298,-1.3177028
4216,-78.093925,-9.760141
4217,-60.860535,3.2363346
4218,-44.10558,4.3356776
4219,-42.50957,-2.8649738
4220,-20.323803,-11.726952
4221,27.946117,-13.825398
4222,-26.981478,-5.136035
4223,29.078657,-2.3589475
4224,-6.344406,30.24905
4225,-13.967052,44.479977
4226,-19.638163,-3.5907705
4227,-91.96449,-8.758359
4228,-79.688965,-6.2388515
4229,-54.8701,-9.442925
4230,-14.481994,1.8371503
4231,-49.649296,-0.19956782
4232,-29.588127,-4.912627
4233,-23.474302,-1.1007313
4234,29.004736,-2.3424006
4235,-80.553406,-4.757448
4236,-5.4306097,41.252834
4237,-40.358814,6.4255886
4238,-88.09958,-6.582999
4239,-6.7903786,-18.74505
4240,29.0842,-14.144261
4241,-22.461441,9.618676
4242,-5.1170735,15.353711
4243,-13.36793,13.199032
4244,-70.36532,-0.89790845
4245,-34.7428,-0.9936352
4246,-44.48438,-11.96161
4247,45.508984,-11.968821
4248,-5.024028,15.602126
4249,-11.824953,-12.855409
4250,-24.950245,-0.19547206
4251,-84.36057,-4.178562
4252,-15.537188,5.3465676
4253,-18.75347,-17.51571
4254,-12.349535,8.940724
4255,-47.55809,-3.863716
4256,0.25548035,-8.182507
4257,-39.748184,3.381173
4258,26.103865,-15.092895
4259,-67.30258,-7.8390374
4260,-32.584396,-13.967535
4261,-29.21058,-11.857914
4262,-44.80092,-0.59292734
4263,-29.24309,-3.622954
4264,-25.938305,-7.802747
4265,-63.124344,-10.372853
4266,67.78444,-14.864312
4267,28.938372,-14.016665
4268,8.542711,-9.067082
4269,-53.919815,-5.00585
4270,-41.14803,3.2717125
4271,-77.52033,-0.7610004
4272,42.803528,-22.027119
4273,-77.39863,-8.406007
4274,-57.02537,-7.6360426
4275,32.968815,-20.91862
4276,-79.327896,-3.352433
4277,-2.9226384,-4.0463314
4278,-14.509502,6.188764
4279,-46.812748,-4.681408
4280,15.355485,-20.387905
4281,69.111496,-15.868206
4282,-67.88421,-1.9121102
4283,-26.555483,-0.6729778
4284,-47.87094,-2.8186035
4285,-62.57138,-11.220964
4286,-47.229538,-2.6451905
4287,-16.840246,45.285328
4288,-30.46641,3.6351757
4289,-15.28801,8.277068
4290,-45.722034,-5.1061573
4291,-31.413477,5.0210133
4292,-51.446064,-2.8905191
4293,-68.845055,-1.4291072
4294,-46.794933,-0.44495302
4295,-35.556053,-5.858371
4296,-87.51961,-4.4949126
4297,-34.770916,-3.3578444
4298,-56.336212,-1.4441717
4299,-57.808285,-0.67522883
4300,-13.171406,29.78864
4301,-37.9577,-2.9918919
4302,-95.80956,-7.953256
4303,-13.607624,8.05525
4304,5.8855014,-2.6193018
4305,-70.162575,0.5775689
4306,-8.097157,22.1353
4307,-75.264786,-2.1567252
4308,-12.3547,9.500931
4309,-68.67895,-4.2511034
4310,-16.628712,45.556213
4311,-94.85173,-9.670366
4312,-5.895574,-11.981901
4313,-19.461226,8.859894
4314,-15.650726,28.673819
4315,-15.284131,22.849836
4316,-35.97484,-2.709062
4317,-65.57499,1.0522021
4318,-13.589781,26.469095
4319,-24.649666,-4.550291
4320,-39.230976,-5.071327
4321,-0.12135414,28.241667
4322,-57.036053,-9.698647
4323,-36.22928,-0.36493322
4324,-13.696131,13.714645
4325,-55.84766,-3.5898046
4326,-17.410175,-12.726882
4327,-39.853268,-0.6023674
4328,-19.13709,9.002532
4329,27.56795,-10.035267
4330,61.667168,-15.931244
4331,0.08584009,-12.7690935
4332,-22.530148,-13.719586
4333,-15.2796,21.024681
4334,-64.53375,-4.5154295
4335,-26.605465,-1.0807666
4336,-16.608782,19.663486
4337,-93.65025,-8.878486
4338,33.331253,-21.440798
4339,-16.414576,27.288048
4340,0.9973561,-16.358574
4341,-29.694082,-9.802226
4342,-55.306698,1.8620123
4343,33.810337,-20.432526
4344,-37.64294,-3.398457
4345,8.943234,-3.341603
4346,31.186298,-15.602899
4347,5.420306,-2.6575286
4348,-12.34563,50.46399
4349,-17.399029,4.582809
4350,-30.213099,-8.259695
4351,-9.220059,-13.795769
4352,-18.154999,-3.2148297
4353,-29.607391,0.21275139
4354,-43.40801,-0.7944564
4355,10.391427,0.85211635
4356,-0.034227945,-1.4062934
4357,10.543014,1.0101112
4358,-13.638303,26.370094
4359,-87.50512,-6.857638
4360,-32.12924,-3.016307
4361,69.14271,-15.511377
4362,33.48872,-19.204576
4363,-25.909561,-7.8982024
4364,-84.41599,-8.668615
4365,50.93893,18.682026
4366,-70.2769,-1.8837774
4367,-51.66418,-2.1798918
4368,-62.399868,-1.04467
4369,-13.03877,8.139588
4370,-33.391212,-1.1451379
4371,-101.48392,-13.350302
4372,-39.299473,-2.5487578
4373,-34.413677,-8.19693
4374,-14.119363,24.520124
4375,-73.82425,0.22824681
4376,-101.976395,-13.402035
4377,-15.420138,6.243165
4378,-72.76836,-6.3996925
4379,-3.0289211,13.67816
4380,45.75392,-14.209266
4381,-33.728554,2.1728551
4382,-35.278046,-7.974461
4383,57.202393,-18.926052
4384,-94.37191,-8.167447
4385,-15.301578,21.236677
4386,-81.842415,-7.884828
4387,-39.39423,-6.505071
4388,-45.70857,-4.4911566
4389,-18.006676,16.972824
4390,-16.04853,4.5489764
4391,-11.765396,8.961696
4392,-5.1986504,32.495983
4393,-3.0391307,13.692925
4394,-16.04916,21.262997
4395,-17.15276,45.737423
4396,-35.558323,-4.7532663
4397,-75.680214,-5.40575
4398,10.396215,0.9788161
4399,-89.34486,-6.8927197
4400,-22.429703,-3.8232398
4401,-40.470264,3.445496
4402,27.20779,-24.765339
4403,-59.184227,-10.432136
4404,-79.23779,-3.6320374
4405,-10.962976,9.535913
4406,-76.772285,-5.8786635
4407,-95.0344,-9.973223
4408,-94.28486,-9.678182
4409,-43.763805,0.10562886
4410,-22.988651,-12.535267
4411,-40.996323,-8.065865
4412,46.826305,-10.762485
4413,-74.06768,-0.019708443
4414,-6.1192794,31.116299
4415,-2.9792798,-11.456557
4416,-93.16692,-9.0355015
4417,-31.581362,3.6481297
4418,-92.888435,-9.563775
4419,-25.119356,9.373267
4420,-18.516178,45.549004
4421,-32.27467,-6.100671
4422,8.360435,-13.114238
4423,-20.008064,-13.446359
4424,-76.76931,-5.070231
4425,-74.26744,-5.7866135
4426,-91.651985,-9.242984
4427,-13.865378,47.794098
4428,-2.141225,-16.460634
4429,-97.88839,-12.167407
4430,-52.639893,-3.75081
4431,-95.01238,-9.72309
4432,68.91302,-16.065884
4433,-81.60029,-6.559296
4434,-5.49321,40.217747
4435,-59.840042,-8.7357235
4436,-76.25268,-6.0351863
4437,-32.712543,4.7729273
4438,-46.918858,-11.746137
4439,-7.8707833,29.262436
4440,-38.055077,-5.130962
4441,-101.70545,-13.314822
4442,-13.546397,15.448942
4443,-45.72999,-6.3339
4444,-60.237885,-1.934808
4445,-30.310728,-8.312827
4446,60.38544,-17.892525
4447,-94.49367,-8.997415
4448,8.89964,1.721424
4449,-72.41702,-0.81052434
4450,-81.26776,-6.032903
4451,16.623798,-32.016506
4452,-13.713804,26.432676
4453,15.050078,-25.241045
4454,16.017324,-32.065872
4455,-3.4787846,10.2007475
4456,-25.036425,-5.4929934
4457,23.415676,-22.014727
4458,-94.42225,-9.389817
4459,-38.634865,-3.1242952
4460,-7.874235,50.244556
4461,8.373368,-12.874187
4462,-17.095573,44.583706
4463,-58.828503,-9.690519
4464,-12.810088,18.637922
4465,-65.089035,-6.313083
4466,-58.74828,-8.109933
4467,-86.12376,-6.606023
4468,11.400517,-20.912369
4469,-14.731068,6.148581
4470,0.3750715,24.863003
4471,-5.5516424,34.35294
4472,-12.522995,49.01146
4473,-80.358116,-0.99525064
4474,3.3800697,-19.939003
4475,-66.662224,1.4915195
4476,-89.6615,-8.05914
4477,-11.056954,23.296665
4478,-65.216606,-1.0504379
4479,7.110917,-12.453108
4480,-16.558643,16.365515
4481,-75.60168,-6.797035
4482,-61.322834,-10.087401
4483,46.63615,-15.0407295
4484,-10.42883,50.182465
4485,46.833317,-16.691027
4486,-16.95617,45.151546
4487,56.557556,-19.066586
4488,61.015743,-14.772647
4489,-50.258717,-5.6712055
4490,-50.35028,-7.1019993
4491,-56.574,-5.198809
4492,-80.86124,-8.559836
4493,-48.913746,-8.880224
4494,-0.7088911,-15.021571
4495,-87.3136,-6.6292777
4496,18.37353,-29.585548
4497,-44.902264,-7.5352573
4498,-3.722821,-7.5474205
4499,-15.711623,19.009369
4500,-63.431057,-5.869192
4501,44.099495,10.321813
4502,-2.721757,-12.493562
4503,-92.18653,-8.063377
4504,-14.515801,17.714666
4505,-82.60077,-2.6791303
4506,42.74704,-17.463768
4507,-49.16675,-10.636803
4508,-13.2907915,19.794088
4509,-12.608265,27.805868
4510,-4.0789676,44.38491
4511,-60.766235,-9.231962
4512,22.538654,35.402885
4513,-15.975944,-2.3022277
4514,24.267086,-29.96767
4515,13.466148,23.379581
4516,26.199387,-26.335962
4517,-51.733444,-9.324724
4518,-98.226814,-11.243043
4519,-53.388325,-6.9701166
4520,-70.765434,-5.677374
4521,-18.684631,-11.984162
4522,-46.145084,-9.879132
4523,-2.2416577,52.591103
4524,-67.16442,-6.3512297
4525,-92.454216,-9.5529
4526,-8.949067,50.459354
4527,-75.744545,-3.5360982
4528,-89.648384,-6.4059014
4529,-45.67839,1.5956153
4530,-61.00738,-6.4229956
4531,31.228867,-26.651693
4532,-26.8856,-3.186027
4533,-61.09149,-5.4325495
4534,-68.11333,-2.0552084
4535,-57.8193,-3.2701356
4536,17.15427,-31.786362
4537,-49.494865,-9.919629
4538,-23.264217,-12.736068
4539,-6.171648,29.143972
4540,-73.936264,-5.2579117
4541,-28.450497,-1.9785504
4542,-50.82379,-7.66191
4543,-13.289257,4.0563955
4544,2.4444654,-20.657852
4545,-22.459482,-13.642192
4546,17.363161,-32.953434
4547,-19.563757,-2.322293
4548,-40.87119,-4.6267667
4549,-70.973656,-6.0168047
4550,-51.657627,-7.924838
4551,-81.29951,-7.643952
4552,-17.06601,44.04221
4553,-68.62888,-6.4545965
4554,-60.888256,-4.6410193
4555,-56.831047,-5.8508687
4556,-92.64729,-8.367938
4557,-58.519096,-9.938981
4558,-66.58612,-2.8132493
4559,-93.74328,-10.101843
4560,-20.187416,-2.9332683
4561,43.525673,10.572614
4562,-32.934864,3.2912164
4563,-50.854206,-5.994749
4564,-63.561695,-7.024128
4565,-26.115618,-11.31076
4566,-48.701164,-3.3695612
4567,-52.05168,0.54518205
4568,-76.02917,-6.5830016
4569,-86.841354,-6.317366
4570,37.95046,-14.679158
4571,-0.3341418,50.451935
4572,22.702627,0.73412186
4573,-76.45975,-7.0835457
4574,-46.30683,-6.914391
4575,-95.41764,-10.193034
4576,-46.339024,-5.8923273
4577,-101.810265,-13.274323
4578,-38.513683,-6.3800507
4579,-66.239494,3.9738514
4580,-7.0795627,-3.773751
4581,-36.38797,-4.8447666
4582,-34.136936,-1.5585223
4583,49.704895,15.602069
4584,-86.13318,-7.2641387
4585,-37.119328,-0.9694708
4586,-22.809692,-2.667109
4587,-75.41163,-3.6337736
4588,-76.64831,-5.945083
4589,-45.8122,-9.918644
4590,-14.047325,4.664592
4591,-63.18415,-4.2110467
4592,-11.901276,49.14269
4593,-65.9182,-7.0956125
4594,-81.56088,-3.592194
4595,-73.1909,-3.549225
4596,-67.35407,-4.529326
4597,-5.6140547,40.024406
4598,0.5382066,33.18005
4599,-74.42445,-7.24138
4600,-13.89808,0.9150069
4601,-87.34191,-7.4843483
4602,-32.10577,-4.4840517
4603,0.55061674,32.667564
4604,22.533419,35.22044
4605,70.23779,-13.942434
4606,-18.498041,45.112175
4607,-12.126216,33.101112
4608,-14.334841,2.150167
4609,-38.377827,-6.0122666
4610,14.695133,-13.283195
4611,-77.47118,-6.496555
4612,-82.66383,-6.9476595
4613,-14.620351,-2.8061984
4614,-73.85101,-3.3003047
4615,-68.10819,-5.5688877
4616,-47.9951,-0.77069443
4617,-28.07138,1.3103057
4618,-49.261757,-1.8905569
4619,-56.93847,-4.094396
4620,-76.18892,-5.038479
4621,63.386578,-14.228079
4622,-84.45446,-4.0113454
4623,-79.714615,2.8645866
4624,-29.246239,-4.4751835
4625,-50.881584,-7.995873
4626,-64.10277,-4.1680737
4627,-91.24066,-6.519783
4628,-89.88377,-7.1757603
4629,-59.174026,-11.069558
4630,-97.156006,-10.36916
4631,-69.928246,-3.1213148
4632,-67.55305,-3.370288
4633,1.1038809,33.372623
4634,-72.97705,-8.071527
4635,1.9777316,-3.9396458
4636,0.7926404,33.01135
4637,-11.4668865,30.876629
4638,-9.891068,20.586773
4639,-7.0666127,-3.8829932
4640,-52.93739,-5.4498067
4641,-4.019389,-4.002097
4642,-71.18817,-0.43962792
4643,0.7904667,33.296623
4644,-3.0509183,50.875748
4645,-39.08264,-6.4180603
4646,-56.509594,-5.8651714
4647,-37.56674,-4.2771626
4648,-17.219063,0.4836425
4649,-8.553199,-2.730695
4650,-81.328255,-4.423402
4651,-92.6085,-8.628029
4652,-45.825447,-8.822489
4653,-101.941635,-13.405136
4654,-76.83286,-3.3660164
4655,50.702164,-12.903659
4656,-60.95702,-5.819705
4657,-73.72541,-7.4874134
4658,-64.357925,-7.8705993
4659,46.743065,13.7222
4660,-47.54041,-10.4717865
4661,-36.087673,-2.6701953
4662,-75.83694,-6.8179135
4663,22.3558,0.24029064
4664,-63.481277,-6.6537886
4665,-6.5761957,-4.500102
4666,70.53568,-9.0248785
4667,-7.9730616,48.806816
4668,-6.397932,56.473827
4669,-62.49466,-7.4464183
4670,-86.87933,-10.739842
4671,-33.427246,-5.5463676
4672,-51.54584,-2.2620852
4673,17.537874,-33.356567
4674,-77.04661,-8.701698
4675,63.459267,-8.609488
4676,1.3278863,32.044548
4677,63.387043,-13.990876
4678,1.7689029,30.674109
4679,-76.26287,-7.603073
4680,-44.590317,-10.53505
4681,-95.234055,-10.278493
4682,-86.24572,-7.4117284
4683,-53.873886,-7.231524
4684,-8.142503,50.376568
4685,-24.15419,-1.1152492
4686,-37.91391,8.352498
4687,-43.990955,-5.2228675
4688,-64.34675,-2.62366
4689,-96.92252,-11.554802
4690,-94.38717,-10.868718
4691,-88.0583,-10.744446
4692,42.612873,-19.307688
4693,-29.146088,-10.329839
4694,-95.303535,-8.420371
4695,-35.77257,-5.3247285
4696,-66.75418,-6.4439616
4697,-6.402052,32.39138
4698,-87.91606,-5.0761385
4699,-72.18843,-4.2441287
4700,0.3501174,55.225044
4701,-97.836494,-11.40464
4702,-58.462704,-3.8055446
4703,-86.97457,-8.242058
4704,-83.700516,-7.087878
4705,-75.55837,-1.4102786
4706,-6.5484304,29.55599
4707,0.23062891,-13.394245
4708,-73.06543,-6.308378
4709,-18.399944,44.730698
4710,8.186386,-4.567954
4711,-73.72999,-6.4657393
4712,-67.20128,-2.33569
4713,-86.4795,-9.027286
4714,-74.91984,-4.2571073
4715,-18.382547,-3.1720603
4716,-60.336884,-5.3148456
4717,-3.6595464,28.183502
4718,-58.354534,3.3184695
4719,24.065624,-1.1844572
4720,-75.32856,-2.8257565
4721,-73.112564,-1.43725
4722,-8.593974,-2.7011192
4723,-26.973831,-1.3082011
4724,-77.81888,0.62241274
4725,-87.04417,-7.719603
4726,-8.369887,50.529335
4727,-99.3845,-10.5031805
4728,46.499744,11.761431
4729,-14.6234,47.702045
4730,-3.932767,-5.9833565
4731,-6.6781583,-4.422411
4732,-82.83738,-7.5968466
4733,65.980934,-16.917774
4734,-49.998943,-1.9454054
4735,-3.9593647,36.90605
4736,-41.630928,-12.011882
4737,-7.589456,32.753983
4738,-3.849354,-6.0999722
4739,48.734127,14.819126
4740,-93.59838,-10.189479
4741,-1.0424297,-16.75282
4742,-97.39605,-11.022649
4743,-8.511819,44.09488
4744,-10.352642,15.87475
4745,8.738253,-13.451001
4746,-3.2155676,-18.941916
4747,-34.40417,-6.291625
4748,-71.84227,-2.1773064
4749,69.44426,-13.068157
4750,-46.19349,-7.069368
4751,50.100754,15.705253
4752,-40.80205,5.1501613
4753,-9.998354,36.27648
4754,-80.2753,-5.4752827
4755,-93.01247,-8.810687
4756,-59.034443,-10.28494
4757,-36.83625,-4.542605
4758,-65.39042,-8.452966
4759,8.379436,-12.862852
4760,-9.1586895,32.421913
4761,-75.121796,-9.134851
4762,-4.4366784,33.056618
4763,-53.426373,-6.1469393
4764,-52.9173,-8.052743
4765,51.543278,18.497238
4766,-85.28379,-8.764918
4767,-57.426563,4.0666285
4768,-11.801626,14.942857
4769,-6.6715636,-4.502194
4770,8.105209,40.02906
4771,-59.17577,-8.103477
4772,-9.717348,32.93227
4773,-47.75665,-5.1376953
4774,-58.256794,-8.693293
4775,-44.658184,-9.162525
4776,-8.271099,44.608974
4777,-80.65221,-6.03526
4778,65.75117,-11.551314
4779,46.214256,11.950635
4780,-16.035503,-5.6508837
4781,-65.88248,-7.8385134
4782,-9.95968,28.667255
4783,-8.999112,31.03947
4784,43.8671,11.905536
4785,-17.87679,-3.0923254
4786,-65.96549,-8.214117
4787,45.431103,10.1176405
4788,-21.074738,-5.629777
4789,48.669144,-13.032781
4790,-82.9453,-4.920576
4791,-84.699135,-5.408326
4792,-36.949856,-3.7247899
4793,-6.4016104,30.530336
4794,45.51204,12.361845
4795,-97.01601,-10.340265
4796,-59.418945,-10.037058
4797,-91.03137,-6.841593
4798,-51.71016,-6.5630646
4799,-71.50214,-2.7130601
4800,12.785,23.940935
4801,-12.594761,15.87834
4802,-84.43652,-8.941464
4803,-64.222404,-8.598409
4804,15.91497,-29.897627
4805,-33.34537,2.918296
4806,-85.40367,-4.7201447
4807,68.379745,-13.784654
4808,-5.473963,33.736607
4809,-97.22533,-11.433712
4810,-54.070618,-5.4517293
4811,-71.28596,-4.4103947
4812,-45.225567,-5.0378885
4813,-52.31551,-1.9232323
4814,-1.576058,1.0147548
4815,-68.80133,-5.4196243
4816,-99.80231,-11.554876
4817,-37.259052,-2.0122707
4818,69.40184,-13.987225
4819,-67.33748,2.0170515
4820,-83.60365,-8.133918
4821,-38.654694,-5.2909904
4822,-44.82399,-10.03234
4823,7.7720666,-22.70528
4824,67.829216,-13.933936
4825,-85.21338,-9.396322
4826,-57.5845,-11.042444
4827,50.602108,-11.682675
4828,-66.624275,0.5498062
4829,49.76745,-12.299298
4830,-25.032404,-1.8347427
4831,43.921097,11.981036
4832,-76.51667,-0.3317323
4833,42.763844,-18.539145
4834,-78.73575,-4.297309
4835,-47.348568,-8.339562
4836,61.54451,-18.490692
4837,-8.908217,22.910246
4838,-90.6224,-10.083018
4839,-57.486797,-0.08522283
4840,-58.554115,-10.259195
4841,7.0911646,-4.014394
4842,63.72689,-14.322368
4843,10.041168,-17.201233
4844,-58.906357,-8.014388
4845,-62.66914,-2.8663554
4846,67.55474,-13.795499
4847,-59.616173,-3.219548
4848,-14.49791,5.4411016
4849,-55.080868,-6.987486
4850,-9.66488,44.05908
4851,16.24727,-30.198774
4852,8.088203,40.036167
4853,4.3834686,-17.9192
4854,-11.716369,21.166924
4855,-46.39005,-4.8123074
4856,68.18116,-13.839071
4857,42.991276,11.427383
4858,-60.88856,-1.9475825
4859,-77.39065,-8.220735
4860,0.74979633,27.520765
4861,-65.42121,-6.16617
4862,-87.07719,-6.435015
4863,-49.546684,-9.731642
4864,-70.10326,-4.941369
